"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Protein FDR Confidence A4 Mascot"	"# Decoy Proteins A4 Mascot"	"Exp. q-value A4 Mascot"	"Score A4 Mascot"	"# Peptides A4 Mascot"	"Protein FDR Confidence B4 Mascot"	"# Decoy Proteins B4 Mascot"	"Exp. q-value B4 Mascot"	"Score B4 Mascot"	"# Peptides B4 Mascot"	"Protein FDR Confidence C4 Mascot"	"# Decoy Proteins C4 Mascot"	"Exp. q-value C4 Mascot"	"Score C4 Mascot"	"# Peptides C4 Mascot"	"Protein FDR Confidence D4 Mascot"	"# Decoy Proteins D4 Mascot"	"Exp. q-value D4 Mascot"	"Score D4 Mascot"	"# Peptides D4 Mascot"	"Protein FDR Confidence E4 Mascot"	"# Decoy Proteins E4 Mascot"	"Exp. q-value E4 Mascot"	"Score E4 Mascot"	"# Peptides E4 Mascot"	"Protein FDR Confidence F4 Mascot"	"# Decoy Proteins F4 Mascot"	"Exp. q-value F4 Mascot"	"Score F4 Mascot"	"# Peptides F4 Mascot"	"Protein FDR Confidence G4 Mascot"	"# Decoy Proteins G4 Mascot"	"Exp. q-value G4 Mascot"	"Score G4 Mascot"	"# Peptides G4 Mascot"	"Protein FDR Confidence H4 Mascot"	"# Decoy Proteins H4 Mascot"	"Exp. q-value H4 Mascot"	"Score H4 Mascot"	"# Peptides H4 Mascot"	"Protein FDR Confidence I4 Mascot"	"# Decoy Proteins I4 Mascot"	"Exp. q-value I4 Mascot"	"Score I4 Mascot"	"# Peptides I4 Mascot"
"False"	"IsMasterProtein"	"Q87WP4"	"Carbamoyl-phosphate synthase large chain OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) GN=carB PE=3 SV=1"	"19,8508853681267"	"15"	"44"	"8"	"1"	"1073"	"117,516"	"5,26"	"High"	"15"	"0,00169728434504792"	"41,37"	"2"	"High"	"0"	"0"	"105,935434355602"	"3"	"High"	"12"	"0,00172191132156694"	"45,24"	"2"	"High"	"0"	"0"	"130,98"	"8"	"High"	"0"	"0"	"434,041498200706"	"8"	""	""	""	""	""	"High"	"0"	"0"	"151,474073349776"	"6"	"High"	"0"	"0"	"274,987052728582"	"7"	""	""	""	""	""
"False"	"IsMasterProtein"	"P38100"	"Carbamoyl-phosphate synthase large chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) GN=carB PE=3 SV=3"	"10,1584342963653"	"8"	"25"	"1"	"1"	"1073"	"117,257"	"5,15"	"High"	"15"	"0,00169728434504792"	"41,37"	"1"	"High"	"0"	"0"	"59,4207600206408"	"2"	"High"	"12"	"0,00172191132156694"	"45,24"	"2"	"High"	"0"	"0"	"72,52"	"3"	"High"	"0"	"0"	"253,282877912439"	"5"	""	""	""	""	""	"High"	"2"	"0,000311672120928783"	"55,8855410050616"	"4"	"High"	"0"	"0"	"120,316334593752"	"4"	""	""	""	""	""
"False"	"IsMasterProtein"	"Q5R9M3"	"Thioredoxin OS=Pongo abelii GN=TXN PE=3 SV=3"	"12,2641509433962"	"1"	"12"	"1"	"1"	"106"	"11,877"	"4,92"	"High"	"15"	"0,00169728434504792"	"41,31"	"1"	"High"	"3"	"0,00046353522867738"	"49,28"	"1"	""	""	""	""	""	"High"	"4"	"0,000753125470703419"	"62,31"	"1"	"High"	"0"	"0"	"146,63"	"1"	"High"	"0"	"0"	"116,209413174441"	"1"	"High"	"0"	"0"	"136,82"	"1"	""	""	""	""	""	"High"	"0"	"0"	"127,408192169724"	"1"
"False"	"IsMasterProtein"	"Q0VSL8"	"Elongation factor G OS=Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2) GN=fusA PE=3 SV=1"	"6,7238912732475"	"3"	"14"	"1"	"1"	"699"	"77,265"	"4,96"	"High"	"15"	"0,00169728434504792"	"41,16"	"2"	"High"	"0"	"0"	"86,2544366062394"	"2"	"High"	"19"	"0,00212742134139514"	"0"	"1"	"High"	"13"	"0,00153909296121486"	"40,43"	"2"	"High"	"0"	"0"	"86,9536446722939"	"2"	""	""	""	""	""	"High"	"0"	"0"	"68,9244975056049"	"2"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K469"	"50S ribosomal protein L28 OS=Pseudomonas fluorescens (strain SBW25) GN=rpmB PE=3 SV=1"	"12,987012987013"	"1"	"7"	"1"	"1"	"77"	"8,845"	"11,78"	"High"	"15"	"0,00169728434504792"	"40,99"	"1"	"High"	"13"	"0,00171821305841924"	"39,57"	"1"	"High"	"19"	"0,00212742134139514"	"0"	"1"	"High"	"13"	"0,00153909296121486"	"38,15"	"1"	"High"	"2"	"0,000290697674418605"	"58,0245928199456"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"5"	"0,000649182030641392"	"53,57"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"Q3KHC5"	"Succinyl-diaminopimelate desuccinylase OS=Pseudomonas fluorescens (strain Pf0-1) GN=dapE PE=3 SV=1"	"8,09399477806789"	"2"	"5"	"2"	"1"	"383"	"41,055"	"5,62"	"High"	"15"	"0,00169728434504792"	"40,63"	"1"	"High"	"15"	"0,00184729064039409"	"37,33"	"1"	"High"	"17"	"0,00206185567010309"	"34,91"	"1"	"High"	"5"	"0,000753125470703419"	"53,15"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P07346"	"Aspartate ammonia-lyase OS=Pseudomonas fluorescens GN=aspA PE=3 SV=1"	"14,0167364016736"	"4"	"9"	"4"	"1"	"478"	"51,476"	"5,86"	"High"	"15"	"0,00169728434504792"	"40,58"	"1"	"High"	"9"	"0,00128388017118402"	"42,89"	"2"	"High"	"19"	"0,00212742134139514"	"28,55"	"1"	"High"	"14"	"0,00153909296121486"	"30,36"	"1"	"High"	"3"	"0,000420403587443946"	"54,91"	"1"	""	""	""	""	""	"High"	"0"	"0"	"62,33"	"1"	"High"	"1"	"0,000170241743275451"	"66,74"	"2"	""	""	""	""	""
"False"	"IsMasterProtein"	"A3M8W9"	"Chaperone protein DnaK OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) GN=dnaK PE=3 SV=2"	"3,86996904024768"	"2"	"2"	"1"	"0"	"646"	"69,362"	"4,87"	"High"	"15"	"0,00169728434504792"	"40,52"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"11"	"0,00401167031363968"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P0A130"	"Cell division coordinator CpoB OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440) GN=cpoB PE=3 SV=1"	"12,3134328358209"	"2"	"3"	"2"	"1"	"268"	"28,712"	"8,03"	"High"	"15"	"0,00169728434504792"	"40,46"	"2"	""	""	""	""	""	"High"	"3"	"0,000523468853603211"	"49,87"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P00885"	"2-dehydro-3-deoxy-phosphogluconate aldolase OS=Pseudomonas putida GN=eda PE=1 SV=2"	"3,98230088495575"	"1"	"3"	"1"	"1"	"226"	"24,053"	"5,14"	"High"	"15"	"0,00169728434504792"	"40,45"	"1"	"High"	"9"	"0,00128388017118402"	"42,68"	"1"	""	""	""	""	""	"High"	"7"	"0,00096832203624291"	"47,9"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P0A9W5"	"Energy-dependent translational throttle protein EttA OS=Shigella flexneri GN=ettA PE=3 SV=2"	"1,98198198198198"	"1"	"5"	"1"	"1"	"555"	"62,404"	"5,6"	"High"	"15"	"0,00169728434504792"	"40,41"	"1"	"High"	"13"	"0,00171821305841924"	"38,57"	"1"	"High"	"15"	"0,00201369311316955"	"40,94"	"1"	""	""	""	""	""	"High"	"26"	"0,00295959021058623"	"43,85"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"9"	"0,00110118683469962"	"47,76"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"P0AB89"	"Adenylosuccinate lyase OS=Escherichia coli (strain K12) GN=purB PE=1 SV=1"	"5,26315789473684"	"2"	"5"	"1"	"1"	"456"	"51,511"	"6,01"	"High"	"15"	"0,00169728434504792"	"40,4"	"2"	"High"	"11"	"0,00156784492588369"	"41,74"	"1"	"High"	"17"	"0,00206185567010309"	"33,2"	"1"	"High"	"12"	"0,00153374233128834"	"40,99"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"B2VKE4"	"Cation/acetate symporter ActP OS=Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99) GN=actP PE=3 SV=1"	"1,81159420289855"	"1"	"1"	"1"	"1"	"552"	"59,066"	"9,55"	"High"	"15"	"0,00169728434504792"	"40,35"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A4VGZ9"	"3-octaprenyl-4-hydroxybenzoate carboxy-lyase OS=Pseudomonas stutzeri (strain A1501) GN=ubiD PE=3 SV=1"	"2,45901639344262"	"1"	"4"	"1"	"1"	"488"	"54,834"	"6,34"	"High"	"15"	"0,00169728434504792"	"40,3"	"1"	"High"	"0"	"0"	"67,83"	"1"	""	""	""	""	""	"High"	"14"	"0,00153909296121486"	"33,7"	"1"	"High"	"3"	"0,000420403587443946"	"55,66"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q28706"	"Keratin, type I cytoskeletal 12 (Fragment) OS=Oryctolagus cuniculus GN=KRT12 PE=2 SV=1"	"9,00243309002433"	"6"	"33"	"1"	"0"	"411"	"45,699"	"4,73"	"High"	"15"	"0,00169728434504792"	"40,04"	"1"	"High"	"0"	"0"	"71,44"	"1"	"High"	"11"	"0,00166389351081531"	"47,04"	"1"	"High"	"7"	"0,00096832203624291"	"47,86"	"1"	"High"	"0"	"0"	"154,112249329767"	"3"	"High"	"0"	"0"	"155,818095470197"	"3"	"High"	"0"	"0"	"112,559621465905"	"1"	"High"	"0"	"0"	"85,6310633989384"	"1"	"High"	"0"	"0"	"112,777916997155"	"2"
"False"	"IsMasterProtein"	"Q5K2P2"	"Keratin, type I cytoskeletal 15 (Fragment) OS=Protopterus aethiopicus GN=KRT15 PE=1 SV=1"	"5,66893424036281"	"4"	"5"	"0"	"0"	"441"	"48,872"	"5,12"	"High"	"15"	"0,00169728434504792"	"40,04"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"9"	"0,00114503816793893"	"52,21"	"1"	"High"	"1"	"0,000700770847932726"	"60,0591001300806"	"2"	""	""	""	""	""	""	""	""	""	""	"High"	"10"	"0,003725782414307"	"46,64"	"1"
"False"	"IsMasterProtein"	"Q88M20"	"Fumarate hydratase class II OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440) GN=fumC PE=3 SV=1"	"9,26724137931035"	"3"	"5"	"3"	"1"	"464"	"49,1"	"6,38"	"High"	"15"	"0,00169728434504792"	"39,99"	"2"	""	""	""	""	""	"High"	"17"	"0,00206185567010309"	"36,13"	"1"	"High"	"7"	"0,00096832203624291"	"50,96"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"B8DLL9"	"Elongation factor Tu OS=Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637) GN=tuf PE=3 SV=1"	"11,5869017632242"	"3"	"7"	"1"	"0"	"397"	"43,253"	"5,39"	"High"	"15"	"0,00169728434504792"	"39,91"	"1"	"High"	"0"	"0"	"70,6048106330585"	"2"	"High"	"17"	"0,00206185567010309"	"31,36"	"1"	"High"	"15"	"0,00153909296121486"	"0"	"2"	"High"	"36"	"0,00382864238410596"	"30,88"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K6K2"	"Integration host factor subunit beta OS=Pseudomonas fluorescens (strain SBW25) GN=ihfB PE=3 SV=1"	"21,4285714285714"	"2"	"7"	"2"	"1"	"98"	"11,021"	"7,44"	"High"	"15"	"0,00169728434504792"	"39,79"	"1"	"High"	"1"	"0,000157059839798963"	"51,68"	"1"	""	""	""	""	""	"High"	"0"	"0"	"77,53"	"2"	"High"	"0"	"0"	"67,8"	"2"	""	""	""	""	""	"High"	"16"	"0,00193751513683701"	"42,39"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P13556"	"Nitrogen regulatory protein P-II OS=Rhodobacter capsulatus GN=glnB PE=3 SV=1"	"9,82142857142857"	"1"	"9"	"1"	"1"	"112"	"12,293"	"5,15"	"High"	"15"	"0,00169728434504792"	"39,76"	"1"	""	""	""	""	""	"High"	"17"	"0,00206185567010309"	"35,59"	"1"	"High"	"7"	"0,00096832203624291"	"49,21"	"1"	"High"	"0"	"0"	"66,23"	"1"	""	""	""	""	""	"High"	"0"	"0"	"77,09"	"1"	"High"	"16"	"0,00180505415162455"	"41,25"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"P00330"	"Alcohol dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADH1 PE=1 SV=5"	"3,73563218390805"	"1"	"1"	"1"	"1"	"348"	"36,826"	"6,68"	"High"	"15"	"0,00169728434504792"	"39,59"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A5CWI3"	"Serine hydroxymethyltransferase OS=Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) GN=glyA PE=3 SV=1"	"4,29594272076372"	"1"	"4"	"1"	"1"	"419"	"45,667"	"6,62"	"High"	"16"	"0,00169728434504792"	"39,53"	"1"	"High"	"19"	"0,00195936887697226"	"16,18"	"1"	"High"	"19"	"0,00212742134139514"	"27,91"	"1"	"High"	"12"	"0,00153374233128834"	"41,88"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K2R8"	"N utilization substance protein B homolog OS=Pseudomonas fluorescens (strain SBW25) GN=nusB PE=3 SV=1"	"12,6506024096386"	"2"	"4"	"2"	"1"	"166"	"18,764"	"5,6"	"High"	"16"	"0,00169728434504792"	"39,43"	"1"	"High"	"0"	"0"	"75,1742368073835"	"2"	"High"	"8"	"0,0012779552715655"	"48,88"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q8Y1H9"	"N utilization substance protein B homolog OS=Ralstonia solanacearum (strain GMI1000) GN=nusB PE=3 SV=2"	"7,09677419354839"	"1"	"3"	"0"	"0"	"155"	"17,086"	"7,56"	"High"	"16"	"0,00169728434504792"	"39,43"	"1"	"High"	"14"	"0,00184186291277463"	"38,26"	"1"	"High"	"8"	"0,0012779552715655"	"48,88"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K0D7"	"Probable M18 family aminopeptidase 2 OS=Pseudomonas fluorescens (strain SBW25) GN=apeB PE=3 SV=1"	"9,79020979020979"	"4"	"11"	"4"	"1"	"429"	"46,914"	"6,04"	"High"	"16"	"0,00169728434504792"	"39,4"	"2"	""	""	""	""	""	""	""	""	""	""	"High"	"5"	"0,000753125470703419"	"54,05"	"1"	"High"	"0"	"0"	"142,66"	"3"	""	""	""	""	""	"High"	"0"	"0"	"75,1175086593815"	"2"	"High"	"4"	"0,000556096204643403"	"55,89"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"A6V2H4"	"Probable M18 family aminopeptidase 2 OS=Pseudomonas aeruginosa (strain PA7) GN=apeB PE=3 SV=1"	"5,59440559440559"	"2"	"7"	"1"	"0"	"429"	"46,614"	"6,04"	"High"	"16"	"0,00169728434504792"	"39,4"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"5"	"0,000753125470703419"	"54,05"	"1"	"High"	"0"	"0"	"111,2"	"2"	""	""	""	""	""	""	""	""	""	""	"High"	"4"	"0,000556096204643403"	"55,89"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"P28269"	"Omega-amino acid--pyruvate aminotransferase OS=Pseudomonas putida PE=1 SV=1"	"2,44988864142539"	"1"	"3"	"1"	"1"	"449"	"48,583"	"7,02"	"High"	"16"	"0,00169728434504792"	"39,04"	"1"	""	""	""	""	""	"High"	"17"	"0,00206185567010309"	"38,69"	"1"	"High"	"15"	"0,00153909296121486"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"O81154"	"Cysteine synthase OS=Solanum tuberosum PE=2 SV=1"	"4"	"1"	"2"	"1"	"1"	"325"	"34,32"	"6,62"	"High"	"16"	"0,00169728434504792"	"38,96"	"1"	"High"	"15"	"0,00184729064039409"	"36,88"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P81605"	"Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2"	"22,7272727272727"	"3"	"27"	"3"	"1"	"110"	"11,277"	"6,54"	"High"	"16"	"0,00169728434504792"	"38,91"	"1"	"High"	"18"	"0,00195936887697226"	"26,01"	"1"	"High"	"16"	"0,00206185567010309"	"40,03"	"2"	"High"	"7"	"0,00096832203624291"	"48,64"	"1"	"High"	"0"	"0"	"119,51"	"2"	"High"	"0"	"0"	"164,762011971"	"2"	"High"	"0"	"0"	"117,485312167058"	"2"	"High"	"0"	"0"	"121,94"	"3"	"High"	"0"	"0"	"134,33991584033"	"2"
"False"	"IsMasterProtein"	"Q9RVI3"	"Chaperone protein ClpB OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422) GN=clpB PE=3 SV=2"	"2,8169014084507"	"2"	"6"	"1"	"1"	"852"	"94,821"	"5,29"	"High"	"16"	"0,00169728434504792"	"38,86"	"1"	""	""	""	""	""	"High"	"17"	"0,00206185567010309"	"34,23"	"1"	"High"	"14"	"0,00153909296121486"	"28,24"	"1"	"High"	"10"	"0,00124378109452736"	"51,3"	"1"	""	""	""	""	""	"High"	"22"	"0,00238121008767183"	"0"	"1"	"High"	"18"	"0,00197087484944706"	"37,96"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"Q6IFU7"	"Keratin, type I cytoskeletal 42 OS=Rattus norvegicus GN=Krt42 PE=3 SV=1"	"23,8938053097345"	"14"	"139"	"4"	"0"	"452"	"50,182"	"5,16"	"High"	"16"	"0,00169728434504792"	"38,85"	"1"	"High"	"0"	"0"	"107,28"	"3"	"High"	"0"	"0"	"72,44"	"3"	"High"	"0"	"0"	"85,8440676908163"	"2"	"High"	"0"	"0"	"927,386967066368"	"11"	"High"	"0"	"0"	"687,386648705601"	"9"	"High"	"0"	"0"	"640,609127725983"	"8"	"High"	"0"	"0"	"566,923544877422"	"8"	"High"	"0"	"0"	"719,955745924275"	"9"
"False"	"IsMasterProtein"	"P08728"	"Keratin, type I cytoskeletal 19 OS=Bos taurus GN=KRT19 PE=2 SV=1"	"19,047619047619"	"10"	"105"	"0"	"0"	"399"	"43,858"	"5,01"	"High"	"16"	"0,00169728434504792"	"38,85"	"1"	"High"	"0"	"0"	"104,75"	"3"	"High"	"0"	"0"	"72,44"	"2"	"High"	"7"	"0,00096832203624291"	"47,86"	"1"	"High"	"0"	"0"	"723,024849809187"	"9"	"High"	"0"	"0"	"409,555713917508"	"7"	"High"	"0"	"0"	"593,915763942935"	"6"	"High"	"0"	"0"	"361,566492305143"	"7"	"High"	"0"	"0"	"532,537192417131"	"7"
"False"	"IsMasterProtein"	"Q9D312"	"Keratin, type I cytoskeletal 20 OS=Mus musculus GN=Krt20 PE=1 SV=1"	"4,64037122969838"	"3"	"31"	"0"	"0"	"431"	"49,004"	"5,38"	"High"	"16"	"0,00169728434504792"	"38,85"	"1"	"High"	"0"	"0"	"65,98"	"1"	"High"	"2"	"0,000357015351660121"	"55,4"	"1"	""	""	""	""	""	"High"	"0"	"0"	"264,612550921962"	"2"	"High"	"0"	"0"	"156,864073237822"	"2"	"High"	"0"	"0"	"202,806204199413"	"2"	"High"	"0"	"0"	"143,51"	"2"	"High"	"0"	"0"	"186,098712062872"	"2"
"False"	"IsMasterProtein"	"Q6PVZ1"	"Keratin, type I cytoskeletal 14 OS=Gallus gallus GN=KRT14 PE=2 SV=1"	"20,7708779443255"	"10"	"52"	"1"	"1"	"467"	"50,954"	"5,07"	"High"	"16"	"0,00169728434504792"	"38,85"	"1"	"High"	"0"	"0"	"65,98"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"0"	"0"	"275,178425292752"	"5"	"High"	"0"	"0"	"303,401091145601"	"6"	"High"	"0"	"0"	"246,311014409383"	"4"	"High"	"0"	"0"	"171,575643411645"	"4"	"High"	"0"	"0"	"325,896286115373"	"6"
"False"	"IsMasterProtein"	"A6QQQ9"	"Keratin, type I cytoskeletal 20 OS=Bos taurus GN=KRT20 PE=2 SV=2"	"4,2654028436019"	"2"	"24"	"1"	"1"	"422"	"48,143"	"6,02"	"High"	"16"	"0,00169728434504792"	"38,85"	"1"	"High"	"0"	"0"	"65,98"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"0"	"0"	"183,743620260191"	"2"	"High"	"0"	"0"	"146,52"	"1"	"High"	"0"	"0"	"166,814356031436"	"1"	"High"	"0"	"0"	"113,883333333333"	"1"	"High"	"0"	"0"	"149,293167558943"	"1"
"False"	"IsMasterProtein"	"A4VMC4"	"Isocitrate dehydrogenase kinase/phosphatase OS=Pseudomonas stutzeri (strain A1501) GN=aceK PE=3 SV=2"	"1,91972076788831"	"1"	"2"	"1"	"1"	"573"	"66,268"	"5,87"	"High"	"16"	"0,00169728434504792"	"38,62"	"1"	"High"	"0"	"0"	"61,7"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P13982"	"Carbamate kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) GN=arcC PE=3 SV=1"	"7,41935483870968"	"2"	"2"	"2"	"1"	"310"	"33,059"	"5,35"	"High"	"16"	"0,00169728434504792"	"38,56"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"28"	"0,00830231892356141"	"34,69"	"1"
"False"	"IsMasterProtein"	"Q51344"	"Aspartate-semialdehyde dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) GN=asd PE=1 SV=2"	"10"	"3"	"8"	"1"	"1"	"370"	"40,469"	"5,78"	"High"	"16"	"0,00169728434504792"	"38,54"	"1"	"High"	"0"	"0"	"88,77"	"1"	"High"	"0"	"0"	"85,43"	"2"	"High"	"4"	"0,000753125470703419"	"61,89"	"2"	"High"	"26"	"0,00295959021058623"	"43,2"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K1H1"	"30S ribosomal protein S16 OS=Pseudomonas fluorescens (strain SBW25) GN=rpsP PE=3 SV=1"	"30,1204819277108"	"2"	"10"	"2"	"1"	"83"	"9,202"	"10,42"	"High"	"16"	"0,00169728434504792"	"38,53"	"1"	"High"	"12"	"0,00159638153518691"	"40,72"	"1"	""	""	""	""	""	"High"	"15"	"0,00153909296121486"	"17,08"	"1"	"High"	"0"	"0"	"87,0411501251287"	"2"	"High"	"8"	"0,00307337687283903"	"36,78"	"1"	"High"	"0"	"0"	"71,95"	"2"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A5VXW0"	"6,7-dimethyl-8-ribityllumazine synthase OS=Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) GN=ribH PE=3 SV=1"	"22,1518987341772"	"3"	"11"	"2"	"1"	"158"	"16,41"	"5,5"	"High"	"16"	"0,00169728434504792"	"38,48"	"1"	"High"	"7"	"0,00104415274463007"	"45,44"	"1"	"High"	"19"	"0,00212742134139514"	"28,52"	"1"	"High"	"15"	"0,00153909296121486"	"0"	"1"	"High"	"0"	"0"	"111,410584984861"	"3"	""	""	""	""	""	"High"	"1"	"0,000179340028694405"	"59,32"	"1"	"High"	"2"	"0,000308024025874018"	"61,49"	"2"	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K704"	"tRNA pseudouridine synthase D OS=Pseudomonas fluorescens (strain SBW25) GN=truD PE=3 SV=1"	"7,67045454545455"	"2"	"7"	"2"	"1"	"352"	"38,571"	"6,46"	"High"	"16"	"0,00169728434504792"	"38,37"	"1"	""	""	""	""	""	"High"	"0"	"0"	"91,28"	"2"	"High"	"9"	"0,00119920053297801"	"44,47"	"2"	"High"	"36"	"0,00382864238410596"	"32,77"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"B7VBC3"	"Phosphoadenosine phosphosulfate reductase OS=Pseudomonas aeruginosa (strain LESB58) GN=cysH PE=3 SV=1"	"4,49438202247191"	"1"	"4"	"1"	"1"	"267"	"30,18"	"6,46"	"High"	"16"	"0,00169728434504792"	"38,21"	"1"	"High"	"14"	"0,00184186291277463"	"37,97"	"1"	"High"	"19"	"0,00212742134139514"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q02NB5"	"Isocitrate dehydrogenase [NADP] OS=Pseudomonas aeruginosa (strain UCBPP-PA14) GN=icd PE=1 SV=1"	"9,80861244019139"	"4"	"10"	"4"	"1"	"418"	"45,548"	"5,24"	"High"	"16"	"0,00169728434504792"	"37,81"	"1"	"High"	"13"	"0,00171821305841924"	"39,51"	"1"	"High"	"17"	"0,00206185567010309"	"37,55"	"1"	"High"	"13"	"0,00153909296121486"	"40,63"	"1"	"High"	"1"	"0,000146070698217937"	"59,1"	"2"	""	""	""	""	""	"High"	"1"	"0,000179340028694405"	"59,33"	"2"	"High"	"1"	"0,000170241743275451"	"62,12"	"2"	""	""	""	""	""
